"Cód. Evidência","Evidência","Cód. Tecnologia","Tipo de Tecnologia","Cód. Ciclo","Ciclo"
29374,"1527293637-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
29380,"1527293046-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29386,"1527293169-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29389,"1527293811-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29391,"1527293312-suporte tecnologico.robótica.pdf",747,"Física",1,"Ciclo 1"
29392,"1527293474-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29394,"1527288565-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29399,"1527293674-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
29404,"1527293989-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29406,"1527293979-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29409,"1527294051-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29411,"1527293003-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
29414,"1527292914-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29419,"1527288111-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29421,"1527293139-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29422,"1527294016-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29424,"1527293408-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29426,"1527287694-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
29432,"1527288255-suporte tecnologico.robótica.pdf",747,"Física",1,"Ciclo 1"
29436,"1527288530-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29438,"1527288084-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29442,"1527293723-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29443,"1527287296-Usabilidade Robótica.pdf",747,"Física",1,"Ciclo 1"
29445,"1527294007-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29449,"1527293569-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29453,"1527288714-FR robotica.pdf",747,"Física",1,"Ciclo 1"
29455,"1527288185-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29468,"1527293261-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29470,"1527293104-login e senha para robótica.pdf",747,"Física",1,"Ciclo 1"
29473,"1527292956-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
29477,"1527292840-FR robotica.pdf",747,"Física",1,"Ciclo 1"
29484,"1527294031-Guia de Acessibilidade para a tecnologia.pdf",747,"Física",1,"Ciclo 1"
29487,"1527292718-GUIA LABORATÓRIO DE ROBÓTICA.25.05.2018.pdf",747,"Física",1,"Ciclo 1"
32152,"1527103326-PUBLICO.pdf",865,"Física",1,"Ciclo 1"
32159,"1527103450-PRIVADO.pdf",865,"Física",1,"Ciclo 1"
32246,"1527193057-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32251,"1527192960-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32256,"1527193104-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32265,"1527193122-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32280,"1527193004-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32281,"1527193023-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32292,"1527192921-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32299,"1527193042-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32305,"1527193145-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32315,"1527192830-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32317,"1527192975-hpsc296.pdf",865,"Física",1,"Ciclo 1"
32322,"1527191765-Documentos-ilovepdf-compressed.pdf",865,"Física",1,"Ciclo 1"
32342,"1528402422-guiadeinterface.pdf",866,"Física",1,"Ciclo 1"
32345,"1528407435-Fomac?a?o Professores .pdf",866,"Física",1,"Ciclo 1"
32349,"1528402370-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32350,"1528406404-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32352,"1528419162-Atividade5-Isolada (1).pdf",866,"Física",1,"Ciclo 1"
32354,"1528416801-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32355,"1528400966-guiadeinterface.pdf",866,"Física",1,"Ciclo 1"
32356,"1528401921-Pilares Pedago?gicos .pdf",866,"Física",1,"Ciclo 1"
32360,"1528416123-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32362,"1528402133-Proposta Pedago?gica .pdf",866,"Física",1,"Ciclo 1"
32363,"1528416112-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32365,"1527106292-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32366,"1528402232-Canais de contato .pdf",866,"Física",1,"Ciclo 1"
32367,"1528384332-Tutorial_Manual_De_Interface.pdf",866,"Física",1,"Ciclo 1"
32372,"1528416404-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32373,"1528406485-Plataforma modular .pdf",866,"Física",1,"Ciclo 1"
32376,"1528422771-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32378,"1528402144-Proposta Pedago?gica .pdf",866,"Física",1,"Ciclo 1"
32380,"1528384671-Tutorial_Manual_De_Interface.pdf",866,"Física",1,"Ciclo 1"
32382,"1528418723-SD_Sistema Solar_Prof.pdf",866,"Física",1,"Ciclo 1"
32383,"1528417067-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32385,"1528416116-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32386,"1528406578-bloco de notas.pdf",866,"Física",1,"Ciclo 1"
32387,"1528407133-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32391,"1528406908-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32393,"1528406959-tela com informac?o?es.pdf",866,"Física",1,"Ciclo 1"
32394,"1528390382-Slides FGV.pdf",866,"Física",1,"Ciclo 1"
32397,"1528422400-texto dislexia .pdf",866,"Física",1,"Ciclo 1"
32400,"1528406471-Plataforma modular .pdf",866,"Física",1,"Ciclo 1"
32401,"1528402381-Fomac?a?o Professores .pdf",866,"Física",1,"Ciclo 1"
32404,"1528419063-Atividade5-Isolada (1).pdf",866,"Física",1,"Ciclo 1"
32406,"1528402056-Proposta Pedago?gica .pdf",866,"Física",1,"Ciclo 1"
32408,"1528402118-YALE FGV STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32410,"1528406983-exemplo chave .pdf",866,"Física",1,"Ciclo 1"
32411,"1528384411-Exemplo avaliação professores.pdf",866,"Física",1,"Ciclo 1"
32412,"1528401872-Livros do Professor .pdf",866,"Física",1,"Ciclo 1"
32416,"1528401864-Livro do Aluno .pdf",866,"Física",1,"Ciclo 1"
32419,"1528402414-guiadeinterface.pdf",866,"Física",1,"Ciclo 1"
32421,"1528422842-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32423,"1528384012-Eficácia Comprovada.pdf",866,"Física",1,"Ciclo 1"
32429,"1528402287-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32431,"1528406422-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32432,"1528422749-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32434,"1527101903-YALE FGV STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32438,"1528419340-SD_Sistema Solar_Prof.pdf",866,"Física",1,"Ciclo 1"
32441,"1528423060-Instituto Santa Terezinha.pdf",866,"Física",1,"Ciclo 1"
32445,"1527106531-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32446,"1528422917-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32447,"1528416276-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32449,"1528407030-exemplo chave .pdf",866,"Física",1,"Ciclo 1"
32451,"1528406722-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32452,"1528423051-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32453,"1528390345-Evidência apresentação conteúdo.pdf",866,"Física",1,"Ciclo 1"
32456,"1528406357-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32457,"1528420642-BookMetodologia.compressed.pdf",866,"Física",1,"Ciclo 1"
32458,"1528416265-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32459,"1528401362-Fomac?a?o Professores .pdf",866,"Física",1,"Ciclo 1"
32461,"1527106226-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32463,"1528422960-Instituto Santa Terezinha.pdf",866,"Física",1,"Ciclo 1"
32469,"1528416005-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32470,"1528402031-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32471,"1528402348-Pilares Pedago?gicos .pdf",866,"Física",1,"Ciclo 1"
32474,"1528390460-Evidência apresentação conteúdo.pdf",866,"Física",1,"Ciclo 1"
32476,"1528402810-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32479,"1528402434-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32483,"1528407197-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32484,"1527106170-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32485,"1528402111-YALE FGV STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32486,"1528422942-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32488,"1528415996-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32490,"1528422273-Instituto Santa Terezinha.pdf",866,"Física",1,"Ciclo 1"
32491,"1527106485-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32493,"1528406843-Multiplataforma .pdf",866,"Física",1,"Ciclo 1"
32494,"1528406670-Canais de contato .pdf",866,"Física",1,"Ciclo 1"
32495,"1527107761-Slides FGV.pdf",866,"Física",1,"Ciclo 1"
32497,"1528402398-Seque?ncia Dida?tica .pdf",866,"Física",1,"Ciclo 1"
32500,"1527106515-Evidências Site - Cases de Sucesso.pdf",866,"Física",1,"Ciclo 1"
32501,"1528422896-Acessibilidade.pdf",866,"Física",1,"Ciclo 1"
32504,"1528417066-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32505,"1528406889-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32507,"1528416150-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32509,"1528406522-Atividade 5 .pdf",866,"Física",1,"Ciclo 1"
32512,"1528406798-guiadeinterface.pdf",866,"Física",1,"Ciclo 1"
32514,"1528402016-Seque?ncia Dida?tica .pdf",866,"Física",1,"Ciclo 1"
32516,"1528390655-YALE FGV STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32519,"1528402363-Metodologia .pdf",866,"Física",1,"Ciclo 1"
32526,"1528416393-1528384261-YALE INSPER STUDY 09_2016.pdf",866,"Física",1,"Ciclo 1"
32562,"1527285295-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32564,"1527279747-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32582,"1527276920-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32583,"1527284964-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32585,"1527283254-ITAC-OCP-0018 2017.pdf",884,"Física",1,"Ciclo 1"
32588,"1527283085-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32601,"1527281945-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32605,"1527279079-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32607,"1527285175-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32608,"1527282128-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
32612,"1527282074-Livro de intenções educação infantil.pdf",884,"Física",1,"Ciclo 1"
